match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2023-09-15,Bangladesh|India,"R Premadasa Stadium, Colombo",Bangladesh,524,494,30,262,262
2023-09-15,England|New Zealand,"Lord's, London",England,522,496,26,261,261
2023-09-15,Qatar|Bahrain,"West End Park International Cricket Stadium, Doha",Qatar,242,224,18,121,121
2023-09-15,Saudi Arabia|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,285,271,14,142,143
2023-09-15,South Africa|Australia,"SuperSport Park, Centurion",South Africa,668,637,31,334,334
2023-09-16,Bahrain|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,250,231,19,125,125
2023-09-16,Jamaica Tallawahs|St Kitts and Nevis Patriots,"Providence Stadium, Guyana",Jamaica Tallawahs,297,265,32,148,149
2023-09-16,Leicestershire|Hampshire,"Trent Bridge, Nottingham",Leicestershire,532,507,25,266,266
2023-09-16,Northern Diamonds|Sunrisers,"Riverside Ground, Chester-le-Street",Sunrisers,240,222,18,120,120
2023-09-16,South East Stars|Central Sparks,"Edgbaston, Birmingham",South East Stars,414,384,30,207,207
2023-09-16,Southern Vipers|The Blaze,"Haslegrave Ground, Loughborough",Southern Vipers,450,434,16,225,225
2023-09-16,Trinbago Knight Riders|Guyana Amazon Warriors,"Providence Stadium, Guyana",Guyana Amazon Warriors,353,325,28,176,177
2023-09-16,Western Storm|Thunder,"Old Trafford, Manchester",Thunder,504,470,34,252,252
2023-09-17,Guyana Amazon Warriors|Barbados Royals,"Providence Stadium, Guyana",Guyana Amazon Warriors,364,340,24,182,182
2023-09-17,Jamaica Tallawahs|St Lucia Kings,"Providence Stadium, Guyana",Jamaica Tallawahs,280,260,20,140,140
2023-09-17,South Africa|Australia,"The Wanderers Stadium, Johannesburg",South Africa,508,487,21,254,254
2023-09-17,Sri Lanka|India,"R Premadasa Stadium, Colombo",India,101,95,6,50,51
2023-09-18,Qatar|Kuwait,"West End Park International Cricket Stadium, Doha",Qatar,311,302,9,155,156
2023-09-18,Saudi Arabia|Bahrain,"West End Park International Cricket Stadium, Doha",Bahrain,224,213,11,112,112
2023-09-19,Bahrain|Oman,"West End Park International Cricket Stadium, Doha",Bahrain,245,228,17,122,123
2023-09-19,Essex|Hampshire,"County Ground, Chelmsford",Hampshire,1201,1152,49,600,601
2023-09-19,Malaysia|Hong Kong,"Bayuemas Oval, Kuala Lumpur",Malaysia,260,235,25,130,130
2023-09-19,Middlesex|Warwickshire,"Lord's, London",Warwickshire,745,702,43,372,373
2023-09-19,St Lucia Kings|Jamaica Tallawahs,"Providence Stadium, Guyana",Jamaica Tallawahs,251,230,21,125,126
2023-09-20,Guyana Amazon Warriors|Trinbago Knight Riders,"Providence Stadium, Guyana",Trinbago Knight Riders,333,306,27,166,167
2023-09-20,Malaysia|Papua New Guinea,"Bayuemas Oval, Kuala Lumpur",Papua New Guinea,260,241,19,130,130
2023-09-20,United Arab Emirates|Qatar,"West End Park International Cricket Stadium, Doha",United Arab Emirates,272,253,19,136,136
2023-09-21,South East Stars|The Blaze,"Kent County Cricket Ground, Beckenham",The Blaze,200,184,16,100,100
2023-09-22,Australia|India,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India,557,545,12,278,279
2023-09-22,Bahrain|United Arab Emirates,"West End Park International Cricket Stadium, Doha",Bahrain,297,267,30,148,149
2023-09-22,Guyana Amazon Warriors|Jamaica Tallawahs,"Providence Stadium, Guyana",Guyana Amazon Warriors,283,253,30,141,142
2023-09-22,Malaysia|Hong Kong,"Bayuemas Oval, Kuala Lumpur",Malaysia,275,264,11,137,138
2023-09-22,Oman|Kuwait,"West End Park International Cricket Stadium, Doha",Oman,274,257,17,137,137
2023-09-22,Thailand|Sri Lanka,Zhejiang University of Technology Cricket Field,Sri Lanka,162,148,14,81,81
2023-09-23,England|Ireland,"Trent Bridge, Nottingham",England,620,588,32,310,310
2023-09-23,Malaysia|Papua New Guinea,"Bayuemas Oval, Kuala Lumpur",Papua New Guinea,163,153,10,81,82
2023-09-23,New Zealand|Bangladesh,"Shere Bangla National Stadium, Mirpur",New Zealand,422,402,20,211,211
2023-09-23,United Arab Emirates|Oman,"West End Park International Cricket Stadium, Doha",Oman,327,318,9,163,164
2023-09-24,Bangladesh|India,Zhejiang University of Technology Cricket Field,India,103,88,15,51,52
2023-09-24,Hong Kong|Papua New Guinea,"Bayuemas Oval, Kuala Lumpur",Papua New Guinea,179,168,11,89,90
2023-09-24,India|Australia,"Holkar Cricket Stadium, Indore",India,616,595,21,308,308
2023-09-24,New Zealand|South Africa,"Senwes Park, Potchefstroom",South Africa,471,439,32,235,236
2023-09-24,Pakistan|Sri Lanka,Zhejiang University of Technology Cricket Field,Sri Lanka,152,145,7,76,76
2023-09-24,Queensland|Western Australia,"Allan Border Field, Brisbane",Western Australia,480,465,15,240,240
2023-09-24,The Blaze|Southern Vipers,"County Ground, Northampton",Southern Vipers,403,365,38,201,202
2023-09-24,Trinbago Knight Riders|Guyana Amazon Warriors,"Providence Stadium, Guyana",Guyana Amazon Warriors,193,175,18,96,97
2023-09-25,India|Sri Lanka,Zhejiang University of Technology Cricket Field,India,213,204,9,106,107
2023-09-25,Pakistan|Bangladesh,Zhejiang University of Technology Cricket Field,Bangladesh,129,117,12,64,65
2023-09-25,Tasmania|Victoria,"Junction Oval, Melbourne",Victoria,453,433,20,226,227
2023-09-26,Bangladesh|New Zealand,"Shere Bangla National Stadium, Mirpur",New Zealand,346,332,14,173,173
2023-09-26,Durham|Leicestershire,"Riverside Ground, Chester-le-Street",Durham,773,716,57,386,387
2023-09-26,Hampshire|Surrey,"The Rose Bowl, Southampton",Hampshire,730,691,39,365,365
2023-09-26,Middlesex|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,1184,1115,69,592,592
2023-09-26,Northamptonshire|Essex,"County Ground, Northampton",Northamptonshire,699,665,34,349,350
2023-09-26,Sussex|Gloucestershire,"County Ground, Hove",Sussex,1075,1011,64,537,538
2023-09-26,United Arab Emirates|Namibia,Dubai International Cricket Stadium,United Arab Emirates,181,156,25,90,91
2023-09-26,Worcestershire|Yorkshire,"Headingley, Leeds",Yorkshire,1246,1194,52,623,623
2023-09-27,Australia|India,"Saurashtra Cricket Association Stadium, Rajkot",Australia,638,623,15,319,319
2023-09-27,Nepal|Mongolia,Zhejiang University of Technology Cricket Field,Nepal,355,303,52,177,178
2023-09-27,Tasmania|New South Wales,"Junction Oval, Melbourne",New South Wales,400,380,20,200,200
2023-09-27,United Arab Emirates|Namibia,Dubai International Cricket Stadium,Namibia,224,214,10,112,112
2023-09-28,New Zealand|South Africa,"City Oval, Pietermaritzburg",South Africa,510,468,42,255,255
2023-09-28,Qatar|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,247,231,16,123,124
2023-09-29,Maldives|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,203,190,13,101,102
2023-09-29,United Arab Emirates|Namibia,Dubai International Cricket Stadium,Namibia,143,135,8,71,72
2023-09-29,Victoria|New South Wales,"Junction Oval, Melbourne",Victoria,537,513,24,268,269
2023-09-30,Bermuda|Canada,"White Hill Field, Sandys Parish",Bermuda,276,263,13,138,138
2023-09-30,Estonia|Gibraltar,Europa Sports Complex,Gibraltar,300,281,19,150,150
2023-09-30,Gibraltar|Estonia,Europa Sports Complex,Estonia,319,296,23,159,160
2023-09-30,Namibia|United Arab Emirates,Dubai International Cricket Stadium,Namibia,189,170,19,94,95
2023-09-30,Panama|Cayman Islands,"White Hill Field, Sandys Parish",Cayman Islands,173,155,18,86,87
2023-10-01,Canada|Cayman Islands,"White Hill Field, Sandys Parish",Canada,280,270,10,140,140
2023-10-01,Kuwait|Saudi Arabia,"West End Park International Cricket Stadium, Doha",Saudi Arabia,349,327,22,174,175
2023-10-01,Maldives|Qatar,"West End Park International Cricket Stadium, Doha",Qatar,246,228,18,123,123
2023-10-01,Panama|Bermuda,"White Hill Field, Sandys Parish",Bermuda,181,169,12,90,91
2023-10-01,South Africa|New Zealand,"Kingsmead, Durban",New Zealand,419,375,44,209,210
2023-10-01,West Indies|Australia,"North Sydney Oval, Sydney",Australia,296,269,27,148,148
2023-10-02,Australia|West Indies,"North Sydney Oval, Sydney",West Indies,425,402,23,212,213
2023-10-02,Maldives|Saudi Arabia,"West End Park International Cricket Stadium, Doha",Saudi Arabia,154,145,9,77,77
2023-10-02,Qatar|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,259,246,13,129,130
2023-10-02,United Arab Emirates|Namibia,Dubai International Cricket Stadium,Namibia,136,123,13,68,68
2023-10-03,Bermuda|Cayman Islands,"National Stadium, Hamilton",Bermuda,299,282,17,149,150
2023-10-03,Canada|Panama,"National Stadium, Hamilton",Canada,297,280,17,148,149
2023-10-03,India|Nepal,Zhejiang University of Technology Cricket Field,India,381,361,20,190,191
2023-10-03,Namibia|United Arab Emirates,"ICC Academy, Dubai",United Arab Emirates,196,187,9,98,98
2023-10-03,Pakistan|Hong Kong,Zhejiang University of Technology Cricket Field,Pakistan,252,240,12,126,126
2023-10-03,South Australia|Tasmania,"Karen Rolton Oval, Adelaide",Tasmania,929,898,31,464,465
2023-10-04,Bangladesh|Malaysia,Zhejiang University of Technology Cricket Field,Bangladesh,230,212,18,115,115
2023-10-04,Canada|Cayman Islands,"National Stadium, Hamilton",Canada,226,205,21,113,113
2023-10-04,Maldives|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,167,159,8,83,84
2023-10-04,Nigeria|Rwanda,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,200,179,21,100,100
2023-10-04,Panama|Bermuda,"National Stadium, Hamilton",Bermuda,175,169,6,87,88
2023-10-04,Sierra Leone|Ghana,"Tafawa Balewa Square Cricket Oval, Lagos",Ghana,191,176,15,95,96
2023-10-04,Victoria|Western Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,909,862,47,454,455
2023-10-05,Australia|West Indies,"Allan Border Field, Brisbane",Australia,333,324,9,166,167
2023-10-05,England|New Zealand,"Narendra Modi Stadium, Ahmedabad",New Zealand,565,551,14,282,283
2023-10-05,Nigeria|Sierra Leone,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,247,233,14,123,124
2023-10-05,Qatar|Maldives,"West End Park International Cricket Stadium, Doha",Qatar,360,336,24,180,180
2023-10-05,Saudi Arabia|Kuwait,"West End Park International Cricket Stadium, Doha",Kuwait,348,328,20,174,174
2023-10-05,Serbia|Gibraltar,Europa Sports Complex,Gibraltar,380,328,52,190,190
2023-10-06,Bangladesh|India,Zhejiang University of Technology Cricket Field,India,193,178,15,96,97
2023-10-06,Nigeria|Ghana,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,223,212,11,111,112
2023-10-06,Pakistan|Netherlands,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Pakistan,491,473,18,245,246
2023-10-06,Rwanda|Sierra Leone,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,275,251,24,137,138
2023-10-07,Canada|Bermuda,"National Stadium, Hamilton",Canada,225,211,14,112,113
2023-10-07,Pakistan|Bangladesh,Zhejiang University of Technology Cricket Field,Bangladesh,113,105,8,56,57
2023-10-07,Rwanda|Nigeria,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,196,178,18,98,98
2023-10-07,South Africa|Sri Lanka,"Arun Jaitley Stadium, Delhi",South Africa,754,711,43,377,377
2023-10-08,Australia|India,"MA Chidambaram Stadium, Chepauk, Chennai",India,400,380,20,200,200
2023-10-08,Rwanda|Ghana,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,167,142,25,83,84
2023-10-08,Sierra Leone|Nigeria,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,99,83,16,49,50
2023-10-08,Tasmania|South Australia,"Karen Rolton Oval, Adelaide",Tasmania,833,786,47,416,417
2023-10-08,West Indies|Australia,"Allan Border Field, Brisbane",Australia,170,156,14,85,85
2023-10-09,New South Wales|Queensland,"North Sydney Oval, Sydney",Queensland,436,425,11,218,218
2023-10-09,New Zealand|Netherlands,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",New Zealand,545,528,17,272,273
2023-10-09,Victoria|Western Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,216,201,15,108,108
2023-10-10,England|Bangladesh,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,591,577,14,295,296
2023-10-10,Nigeria|Ghana,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,202,184,18,101,101
2023-10-10,Sierra Leone|Rwanda,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,216,200,16,108,108
2023-10-10,Sri Lanka|Pakistan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Pakistan,689,649,40,344,345
2023-10-11,Ghana|Nigeria,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,219,198,21,109,110
2023-10-11,Sierra Leone|Rwanda,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,155,142,13,77,78
2023-10-12,Ghana|Rwanda,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,112,99,13,56,56
2023-10-12,Nigeria|Sierra Leone,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,159,144,15,79,80
2023-10-12,South Africa|Australia,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,488,458,30,244,244
2023-10-13,Bangladesh|New Zealand,"MA Chidambaram Stadium, Chepauk, Chennai",New Zealand,493,473,20,246,247
2023-10-14,Argentina|Chile,San Albano,Argentina,319,247,72,159,160
2023-10-14,Ghana|Sierra Leone,"Tafawa Balewa Square Cricket Oval, Lagos",Ghana,219,203,16,109,110
2023-10-14,Pakistan|India,"Narendra Modi Stadium, Ahmedabad",India,383,377,6,191,192
2023-10-14,Rwanda|Nigeria,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,51,47,4,25,26
2023-10-14,South Africa|New Zealand,"Willowmoore Park, Benoni",New Zealand,346,328,18,173,173
2023-10-14,Victoria|Queensland,"Great Barrier Reef Arena, Mackay",Queensland,898,854,44,449,449
2023-10-14,West Indies|Australia,"Junction Oval, Melbourne",Australia,209,193,16,104,105
2023-10-15,Argentina|Chile,San Albano,Argentina,355,278,77,177,178
2023-10-15,Ghana|Sierra Leone,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,145,132,13,72,73
2023-10-15,Gibraltar|Luxembourg,Europa Sports Complex,Gibraltar,320,300,20,160,160
2023-10-15,Luxembourg|Gibraltar,Europa Sports Complex,Luxembourg,319,293,26,159,160
2023-10-15,Nigeria|Rwanda,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,189,172,17,94,95
2023-10-15,South Africa|New Zealand,"Willowmoore Park, Benoni",South Africa,299,281,18,149,150
2023-10-15,South Australia|New South Wales,Adelaide Oval,South Australia,824,800,24,412,412
2023-10-16,Baroda|Jammu & Kashmir,"Sawai Mansingh Stadium, Jaipur",Baroda,271,249,22,135,136
2023-10-16,Haryana|Mumbai,"Sawai Mansingh Stadium, Jaipur",Mumbai,296,277,19,148,148
2023-10-16,Manipur|Railways,"JSCA International Stadium Complex, Ranchi",Railways,228,225,3,114,114
2023-10-16,Saurashtra|Punjab,"JSCA International Stadium Complex, Ranchi",Saurashtra,385,367,18,192,193
2023-10-16,Sri Lanka|Australia,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,424,408,16,212,212
2023-10-17,Haryana|Chhattisgarh,"Sawai Mansingh Stadium, Jaipur",Chhattisgarh,325,313,12,162,163
2023-10-17,Madhya Pradesh|Delhi,"Abhimanyu Cricket Academy, Dehradun",Delhi,234,222,12,117,117
2023-10-17,Meghalaya|Mumbai,"Sawai Mansingh Stadium, Jaipur",Mumbai,131,119,12,65,66
2023-10-17,Nagaland|Tripura,"Abhimanyu Cricket Academy, Dehradun",Tripura,261,249,12,130,131
2023-10-17,Netherlands|South Africa,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Netherlands,452,412,40,226,226
2023-10-17,Punjab|Andhra,"JSCA International Stadium Complex, Ranchi",Punjab,445,426,19,222,223
2023-10-17,Saurashtra|Gujarat,"JSCA International Stadium Complex, Ranchi",Gujarat,232,215,17,116,116
2023-10-17,Scotland|Ireland,"Desert Springs Cricket Ground, Almeria",Scotland,382,336,46,191,191
2023-10-18,Chile|Mexico,St Georges Quilmes,Mexico,146,127,19,73,73
2023-10-18,United Arab Emirates|Nepal,Mulpani Cricket Ground,Nepal,284,260,24,142,142
2023-10-19,Bangladesh|India,"Maharashtra Cricket Association Stadium, Pune",India,517,507,10,258,259
2023-10-19,Chhattisgarh|Hyderabad (India),"Sawai Mansingh Stadium, Jaipur",Hyderabad (India),195,192,3,97,98
2023-10-19,Gujarat|Goa,"JSCA International Stadium Complex, Ranchi",Gujarat,417,400,17,208,209
2023-10-19,Hong Kong|Nepal,Mulpani Cricket Ground,Nepal,193,183,10,96,97
2023-10-19,Ireland|Scotland,"Desert Springs Cricket Ground, Almeria",Ireland,461,422,39,230,231
2023-10-19,Madhya Pradesh|Karnataka,"Abhimanyu Cricket Academy, Dehradun",Karnataka,153,146,7,76,77
2023-10-19,Melbourne Stars|Sydney Sixers,"North Sydney Oval, Sydney",Melbourne Stars,328,311,17,164,164
2023-10-19,Mexico|Argentina,St Georges Quilmes,Argentina,249,224,25,124,125
2023-10-19,Punjab|Railways,"JSCA International Stadium Complex, Ranchi",Punjab,316,298,18,158,158
2023-10-19,Tripura|Tamil Nadu,"Abhimanyu Cricket Academy, Dehradun",Tamil Nadu,262,241,21,131,131
2023-10-19,Victoria|Queensland,"Great Barrier Reef Arena, Mackay",Victoria,679,626,53,339,340
2023-10-20,Auckland Aces|Central Stags,Kennards Hire Community Oval,Central Stags,941,908,33,470,471
2023-10-20,Australia|Pakistan,"M Chinnaswamy Stadium, Bengaluru",Australia,672,628,44,336,336
2023-10-20,Brisbane Heat|Melbourne Renegades,"Junction Oval, Melbourne",Brisbane Heat,368,358,10,184,184
2023-10-20,Chile|Argentina,St Georges Quilmes,Argentina,105,82,23,52,53
2023-10-20,New South Wales|South Australia,Adelaide Oval,New South Wales,549,529,20,274,275
2023-10-20,Northern Districts|Otago Volts,Seddon Park,Northern Districts,720,693,27,360,360
2023-10-20,Perth Scorchers|Hobart Hurricanes,"University of Tasmania Stadium, Launceston",Perth Scorchers,274,242,32,137,137
2023-10-20,Wellington Firebirds|Canterbury,Cello Basin Reserve,Wellington Firebirds,811,746,65,405,406
2023-10-21,Adelaide Strikers|Melbourne Stars,"Karen Rolton Oval, Adelaide",Adelaide Strikers,206,199,7,103,103
2023-10-21,Arunachal Pradesh|Goa,"JSCA International Stadium Complex, Ranchi",Goa,227,202,25,113,114
2023-10-21,Ireland|Scotland,"Desert Springs Cricket Ground, Almeria",Ireland,445,405,40,222,223
2023-10-21,Karnataka|Delhi,"Abhimanyu Cricket Academy, Dehradun",Delhi,273,254,19,136,137
2023-10-21,Manipur|Punjab,"JSCA International Stadium Complex, Ranchi",Punjab,187,179,8,93,94
2023-10-21,Mizoram|Hyderabad (India),"Sawai Mansingh Stadium, Jaipur",Hyderabad (India),229,224,5,114,115
2023-10-21,Mumbai|Jammu & Kashmir,"Sawai Mansingh Stadium, Jaipur",Mumbai,239,226,13,119,120
2023-10-21,Nepal|Hong Kong,Mulpani Cricket Ground,Nepal,347,313,34,173,174
2023-10-21,Netherlands|Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sri Lanka,525,468,57,262,263
2023-10-21,South Africa|England,"Wankhede Stadium, Mumbai",South Africa,569,539,30,284,285
2023-10-21,Uttar Pradesh|Nagaland,"Abhimanyu Cricket Academy, Dehradun",Uttar Pradesh,287,268,19,143,144
2023-10-22,Brisbane Heat|Perth Scorchers,"North Sydney Oval, Sydney",Brisbane Heat,408,381,27,204,204
2023-10-22,Hong Kong|United Arab Emirates,Mulpani Cricket Ground,United Arab Emirates,302,287,15,151,151
2023-10-22,New Zealand|India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,547,527,20,273,274
2023-10-22,Sydney Thunder|Sydney Sixers,"North Sydney Oval, Sydney",Sydney Thunder,338,317,21,169,169
2023-10-23,Andhra|Manipur,"JSCA International Stadium Complex, Ranchi",Andhra,302,282,20,151,151
2023-10-23,Arunachal Pradesh|Saurashtra,"JSCA International Stadium Complex, Ranchi",Saurashtra,136,130,6,68,68
2023-10-23,Delhi|Tamil Nadu,"Abhimanyu Cricket Academy, Dehradun",Delhi,258,249,9,129,129
2023-10-23,Haryana|Mizoram,"Sawai Mansingh Stadium, Jaipur",Haryana,211,202,9,105,106
2023-10-23,Meghalaya|Jammu & Kashmir,"Sawai Mansingh Stadium, Jaipur",Jammu & Kashmir,218,202,16,109,109
2023-10-23,Melbourne Renegades|Adelaide Strikers,"Junction Oval, Melbourne",Melbourne Renegades,253,241,12,126,127
2023-10-23,Scotland|Ireland,"Desert Springs Cricket Ground, Almeria",Ireland,183,173,10,91,92
2023-10-23,United Arab Emirates|Nepal,Mulpani Cricket Ground,Nepal,329,312,17,164,165
2023-10-23,Uttar Pradesh|Tripura,"Abhimanyu Cricket Academy, Dehradun",Uttar Pradesh,310,294,16,155,155
2023-10-24,Ireland|Scotland,"Desert Springs Cricket Ground, Almeria",Scotland,238,226,12,119,119
2023-10-24,Melbourne Stars|Adelaide Strikers,"Junction Oval, Melbourne",Adelaide Strikers,267,257,10,133,134
2023-10-24,South Africa|Bangladesh,"Wankhede Stadium, Mumbai",South Africa,615,588,27,307,308
2023-10-24,Sydney Sixers|Brisbane Heat,"North Sydney Oval, Sydney",Brisbane Heat,293,279,14,146,147
2023-10-24,Zimbabwe|Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,243,231,12,121,122
2023-10-25,Australia|Netherlands,"Arun Jaitley Stadium, Delhi",Australia,489,470,19,244,245
2023-10-25,Chhattisgarh|Baroda,"Sawai Mansingh Stadium, Jaipur",Baroda,263,253,10,131,132
2023-10-25,Hobart Hurricanes|Perth Scorchers,"Western Australia Cricket Association Ground, Perth",Perth Scorchers,319,303,16,159,160
2023-10-25,Hong Kong|United Arab Emirates,Mulpani Cricket Ground,Hong Kong,355,333,22,177,178
2023-10-25,Jammu & Kashmir|Mizoram,"Sawai Mansingh Stadium, Jaipur",Jammu & Kashmir,299,292,7,149,150
2023-10-25,Namibia|Zimbabwe,"Wanderers Cricket Ground, Windhoek",Zimbabwe,398,379,19,199,199
2023-10-25,Pakistan|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,168,162,6,84,84
2023-10-25,Railways|Gujarat,"JSCA International Stadium Complex, Ranchi",Gujarat,302,290,12,151,151
2023-10-25,Tamil Nadu|Madhya Pradesh,"Abhimanyu Cricket Academy, Dehradun",Madhya Pradesh,310,300,10,155,155
2023-10-25,Uttar Pradesh|Karnataka,"Abhimanyu Cricket Academy, Dehradun",Uttar Pradesh,352,335,17,176,176
2023-10-26,England|Sri Lanka,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,316,306,10,158,158
2023-10-26,Melbourne Renegades|Sydney Thunder,"Cricket Central, Sydney",Sydney Thunder,298,277,21,149,149
2023-10-26,Queensland|Tasmania,"Bellerive Oval, Hobart",Tasmania,1163,1102,61,581,582
2023-10-26,Victoria|New South Wales,Melbourne Cricket Ground,Victoria,755,722,33,377,378
2023-10-26,Western Australia|South Australia,Adelaide Oval,Western Australia,1036,998,38,518,518
2023-10-27,Adelaide Strikers|Hobart Hurricanes,"Allan Border Field, Brisbane",Hobart Hurricanes,150,139,11,75,75
2023-10-27,Bangladesh|Pakistan,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,220,206,14,110,110
2023-10-27,Brisbane Heat|Melbourne Stars,"Allan Border Field, Brisbane",Brisbane Heat,287,270,17,143,144
2023-10-27,Namibia|Zimbabwe,"United Cricket Club Ground, Windhoek",Zimbabwe,282,268,14,141,141
2023-10-27,Nepal|United Arab Emirates,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,329,301,28,164,165
2023-10-27,Pakistan|South Africa,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,541,501,40,270,271
2023-10-28,Auckland Aces|Northern Districts,Kennards Hire Community Oval,Northern Districts,691,666,25,345,346
2023-10-28,Australia|New Zealand,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,771,736,35,385,386
2023-10-28,Central Stags|Wellington Firebirds,Saxton Oval,Wellington Firebirds,878,828,50,439,439
2023-10-28,Netherlands|Bangladesh,"Eden Gardens, Kolkata",Netherlands,371,353,18,185,186
2023-10-28,Sydney Sixers|Melbourne Renegades,"Junction Oval, Melbourne",Sydney Sixers,322,307,15,161,161
2023-10-29,Adelaide Strikers|Brisbane Heat,"Karen Rolton Oval, Adelaide",Adelaide Strikers,237,225,12,118,119
2023-10-29,India|England,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,358,343,15,179,179
2023-10-29,Melbourne Stars|Perth Scorchers,"Junction Oval, Melbourne",Melbourne Stars,301,278,23,150,151
2023-10-29,Pakistan|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Pakistan,233,220,13,116,117
2023-10-29,Zimbabwe|Namibia,"United Cricket Club Ground, Windhoek",Namibia,307,288,19,153,154
2023-10-30,Bahrain|United Arab Emirates,Mulpani Cricket Ground,United Arab Emirates,272,254,18,136,136
2023-10-30,Hobart Hurricanes|Sydney Thunder,"University of Tasmania Stadium, Launceston",Hobart Hurricanes,324,310,14,162,162
2023-10-30,Hong Kong|Kuwait,Mulpani Cricket Ground,Hong Kong,316,301,15,158,158
2023-10-30,Namibia|Zimbabwe,"United Cricket Club Ground, Windhoek",Namibia,194,191,3,97,97
2023-10-30,Oman|Malaysia,"Tribhuvan University International Cricket Ground, Kirtipur",Oman,274,261,13,137,137
2023-10-30,Singapore|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,292,277,15,146,146
2023-10-31,Bahrain|Hong Kong,Mulpani Cricket Ground,Bahrain,272,241,31,136,136
2023-10-31,Bangladesh|Pakistan,"Eden Gardens, Kolkata",Pakistan,409,396,13,204,205
2023-10-31,Bengal|Assam,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Assam,280,268,12,140,140
2023-10-31,Gujarat|Uttar Pradesh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Uttar Pradesh,257,230,27,128,129
2023-10-31,Kuwait|United Arab Emirates,Mulpani Cricket Ground,United Arab Emirates,182,171,11,91,91
2023-10-31,Malaysia|Nepal,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,331,311,20,165,166
2023-10-31,Oman|Singapore,"Tribhuvan University International Cricket Ground, Kirtipur",Oman,326,295,31,163,163
2023-10-31,Perth Scorchers|Sydney Sixers,"Western Australia Cricket Association Ground, Perth",Perth Scorchers,296,279,17,148,148
2023-10-31,Tasmania|Queensland,"Bellerive Oval, Hobart",Tasmania,724,700,24,362,362
2023-11-01,South Africa|New Zealand,"Maharashtra Cricket Association Stadium, Pune",South Africa,524,500,24,262,262
2023-11-01,Sydney Thunder|Melbourne Renegades,"Junction Oval, Melbourne",Sydney Thunder,343,321,22,171,172
2023-11-02,Bahrain|Kuwait,Mulpani Cricket Ground,Kuwait,318,306,12,159,159
2023-11-02,India|Sri Lanka,"Wankhede Stadium, Mumbai",India,412,382,30,206,206
2023-11-02,Kerala|Assam,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Assam,320,311,9,160,160
