match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2024-10-04,Japan|South Korea,"Yeonhui Cricket Ground, Incheon",Japan,202,196,6,101,101
2024-10-04,Kuwait|Papua New Guinea,"Ruaraka Sports Club Ground, Nairobi",Papua New Guinea,131,111,20,65,66
2024-10-04,New Zealand|India,Dubai International Cricket Stadium,New Zealand,262,241,21,131,131
2024-10-04,Qatar|Kenya,"Gymkhana Club Ground, Nairobi",Kenya,328,295,33,164,164
2024-10-04,South Africa|Ireland,"Zayed Cricket Stadium, Abu Dhabi",South Africa,512,494,18,256,256
2024-10-04,Titans|Dolphins,"Kingsmead, Durban",Titans,369,353,16,184,185
2024-10-04,United Arab Emirates|United States of America,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,334,319,15,167,167
2024-10-04,West Indies|South Africa,Dubai International Cricket Stadium,South Africa,237,226,11,118,119
2024-10-04,Western Province|North West,"Senwes Park, Potchefstroom",North West,288,268,20,144,144
2024-10-05,England|Bangladesh,Sharjah Cricket Stadium,England,215,202,13,107,108
2024-10-05,Japan|Indonesia,"Yeonhui Cricket Ground, Incheon",Japan,202,189,13,101,101
2024-10-05,Japan|Singapore,Sano International Cricket Ground,Japan,154,126,28,77,77
2024-10-05,Jersey|Denmark,"Ruaraka Sports Club Ground, Nairobi",Jersey,514,494,20,257,257
2024-10-05,Kenya|Papua New Guinea,"Gymkhana Club Ground, Nairobi",Papua New Guinea,520,492,28,260,260
2024-10-05,Namibia|United States of America,"Wanderers Cricket Ground, Windhoek",United States of America,244,229,15,122,122
2024-10-05,Philippines|South Korea,"Yeonhui Cricket Ground, Incheon",Philippines,215,199,16,107,108
2024-10-05,Sri Lanka|Australia,Sharjah Cricket Stadium,Australia,187,168,19,93,94
2024-10-06,Bangladesh|India,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",India,259,248,11,129,130
2024-10-06,Guyana Amazon Warriors|St Lucia Kings,"Providence Stadium, Guyana",St Lucia Kings,277,258,19,138,139
2024-10-06,Japan|Singapore,Sano International Cricket Ground,Japan,207,164,43,103,104
2024-10-06,Knights|Warriors,"St George's Park, Gqeberha",Knights,316,302,14,158,158
2024-10-06,Lions|Dolphins,"The Wanderers Stadium, Johannesburg",Lions,303,281,22,151,152
2024-10-06,North West|Boland,"Senwes Park, Potchefstroom",North West,349,331,18,174,175
2024-10-06,Pakistan|India,Dubai International Cricket Stadium,India,213,195,18,106,107
2024-10-06,Scotland|West Indies,Dubai International Cricket Stadium,West Indies,200,186,14,100,100
2024-10-07,Ireland|South Africa,"Zayed Cricket Stadium, Abu Dhabi",Ireland,499,472,27,249,250
2024-10-07,Pakistan|England,Multan Cricket Stadium,England,1599,1556,43,799,800
2024-10-07,South Africa|England,Sharjah Cricket Stadium,England,249,241,8,124,125
2024-10-08,Australia|New Zealand,Sharjah Cricket Stadium,Australia,236,226,10,118,118
2024-10-08,Hong Kong|Japan,"Yeonhui Cricket Ground, Incheon",Hong Kong,194,171,23,97,97
2024-10-09,Hong Kong|China,"Yeonhui Cricket Ground, Incheon",Hong Kong,195,153,42,97,98
2024-10-09,India|Bangladesh,"Arun Jaitley Stadium, Delhi",India,356,338,18,178,178
2024-10-09,India|Sri Lanka,Dubai International Cricket Stadium,India,262,252,10,131,131
2024-10-09,Lions|Knights,"Mangaung Oval, Bloemfontein",Lions,237,220,17,118,119
2024-10-09,Malawi|Rwanda,"TCA Oval, Blantyre",Rwanda,177,161,16,88,89
2024-10-09,North West|Dolphins,"Kingsmead, Durban",North West,229,216,13,114,115
2024-10-09,South Africa|Scotland,Dubai International Cricket Stadium,South Africa,252,233,19,126,126
2024-10-09,Titans|Boland,"SuperSport Park, Centurion",Titans,244,233,11,122,122
2024-10-09,Western Province|Warriors,"Newlands, Cape Town",Warriors,298,281,17,149,149
2024-10-10,Bangladesh|West Indies,Sharjah Cricket Stadium,West Indies,207,202,5,103,104
2024-10-10,Malawi|Rwanda,"TCA Oval, Blantyre",Rwanda,222,188,34,111,111
2024-10-11,Pakistan|Australia,Dubai International Cricket Stadium,Australia,165,158,7,82,83
2024-10-12,Bangladesh|South Africa,Dubai International Cricket Stadium,South Africa,213,194,19,106,107
2024-10-12,Boland|Lions,"Boland Park, Paarl",Lions,261,255,6,130,131
2024-10-12,Brazil|Mexico,Sao Fernando Polo and Cricket Club,Brazil,257,234,23,128,129
2024-10-12,Hong Kong|South Korea,"Yeonhui Cricket Ground, Incheon",Hong Kong,222,186,36,111,111
2024-10-12,India|Bangladesh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,461,433,28,230,231
2024-10-12,Serbia|Bulgaria,Lisicji Jarak Cricket Ground,Serbia,274,183,91,137,137
2024-10-12,Sri Lanka|New Zealand,Sharjah Cricket Stadium,New Zealand,233,217,16,116,117
2024-10-13,Australia|India,Sharjah Cricket Stadium,Australia,293,273,20,146,147
2024-10-13,Bulgaria|Serbia,Lisicji Jarak Cricket Ground,Serbia,278,176,102,139,139
2024-10-13,Knights|Titans,"SuperSport Park, Centurion",Knights,414,398,16,207,207
2024-10-13,Malawi|Rwanda,"TCA Oval, Blantyre",Rwanda,203,184,19,101,102
2024-10-13,Mexico|Argentina,Sao Fernando Polo and Cricket Club,Argentina,204,186,18,102,102
2024-10-13,Queensland|Western Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,601,570,31,300,301
2024-10-13,Scotland|England,Sharjah Cricket Stadium,England,222,216,6,111,111
2024-10-13,South Korea|China,"Yeonhui Cricket Ground, Incheon",China,83,47,36,41,42
2024-10-13,Sri Lanka|West Indies,Rangiri Dambulla International Stadium,West Indies,359,339,20,179,180
2024-10-13,Western Province|Dolphins,"Kingsmead, Durban",Dolphins,336,325,11,168,168
2024-10-14,New Zealand|Pakistan,Dubai International Cricket Stadium,New Zealand,166,161,5,83,83
2024-10-15,England|West Indies,Dubai International Cricket Stadium,West Indies,285,278,7,142,143
2024-10-15,Pakistan|England,Multan Cricket Stadium,Pakistan,1022,976,46,511,511
2024-10-15,Sri Lanka|West Indies,Rangiri Dambulla International Stadium,Sri Lanka,251,225,26,125,126
2024-10-16,Boland|Warriors,"Boland Park, Paarl",Boland,331,312,19,165,166
2024-10-16,India|New Zealand,"M Chinnaswamy Stadium, Bengaluru",New Zealand,1020,977,43,510,510
2024-10-16,Knights|Dolphins,"Mangaung Oval, Bloemfontein",Dolphins,313,286,27,156,157
2024-10-16,Lions|Western Province,"The Wanderers Stadium, Johannesburg",Western Province,291,270,21,145,146
2024-10-17,Australia|South Africa,Dubai International Cricket Stadium,South Africa,269,258,11,134,135
2024-10-17,Nepal|United States of America,"Grand Prairie Stadium, Dallas",Nepal,311,290,21,155,156
2024-10-17,United States of America|Zimbabwe,Harare Sports Club,Zimbabwe,306,277,29,153,153
2024-10-17,West Indies|Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,328,310,18,164,164
2024-10-18,Kenya|Seychelles,"Sikh Union Club Ground, Nairobi",Kenya,263,236,27,131,132
2024-10-18,Knights|Western Province,"Newlands, Cape Town",Western Province,320,308,12,160,160
2024-10-18,New Zealand|West Indies,Sharjah Cricket Stadium,New Zealand,248,239,9,124,124
2024-10-19,Boland|Dolphins,"Kingsmead, Durban",Boland,250,235,15,125,125
2024-10-19,Indonesia|Maldives,Gelephu International Cricket Ground,Maldives,170,158,12,85,85
2024-10-19,Kenya|Mozambique,"Ruaraka Sports Club Ground, Nairobi",Kenya,300,283,17,150,150
2024-10-19,Lions|North West,"Senwes Park, Potchefstroom",Lions,335,318,17,167,168
2024-10-19,Thailand|Bhutan,Gelephu International Cricket Ground,Thailand,265,245,20,132,133
2024-10-19,Warriors|Titans,"St George's Park, Gqeberha",Titans,353,345,8,176,177
2024-10-19,Zimbabwe|Seychelles,"Gymkhana Club Ground, Nairobi",Zimbabwe,304,296,8,152,152
2024-10-20,Indonesia|Thailand,Gelephu International Cricket Ground,Thailand,173,150,23,86,87
2024-10-20,Maldives|Bhutan,Gelephu International Cricket Ground,Bhutan,225,210,15,112,113
2024-10-20,Mozambique|Zimbabwe,"Gymkhana Club Ground, Nairobi",Zimbabwe,113,89,24,56,57
2024-10-20,New Zealand|South Africa,Dubai International Cricket Stadium,New Zealand,284,262,22,142,142
2024-10-20,Rwanda|Kenya,"Gymkhana Club Ground, Nairobi",Kenya,201,174,27,100,101
2024-10-20,South Australia|Queensland,"Allan Border Field, Brisbane",South Australia,1203,1153,50,601,602
2024-10-20,Tasmania|Western Australia,"Western Australia Cricket Association Ground, Perth",Western Australia,829,806,23,414,415
2024-10-20,United States of America|Nepal,"Grand Prairie Stadium, Dallas",Nepal,313,294,19,156,157
2024-10-20,United States of America|Zimbabwe,Harare Sports Club,Zimbabwe,498,457,41,249,249
2024-10-20,Victoria|New South Wales,Melbourne Cricket Ground,Victoria,895,835,60,447,448
2024-10-20,West Indies|Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,419,403,16,209,210
2024-10-21,Bangladesh|South Africa,"Shere Bangla National Stadium, Mirpur",South Africa,827,785,42,413,414
2024-10-21,Singapore|Myanmar,Singapore National Cricket Ground,Myanmar,181,158,23,90,91
2024-10-22,Bhutan|Indonesia,Gelephu International Cricket Ground,Bhutan,232,216,16,116,116
2024-10-22,Kenya|Gambia,"Gymkhana Club Ground, Nairobi",Kenya,221,197,24,110,111
2024-10-22,Kuwait|Myanmar,Singapore National Cricket Ground,Kuwait,245,215,30,122,123
2024-10-22,Mozambique|Seychelles,"Gymkhana Club Ground, Nairobi",Mozambique,256,234,22,128,128
2024-10-22,Singapore|Kuwait,Singapore National Cricket Ground,Kuwait,170,146,24,85,85
2024-10-22,Thailand|Maldives,Gelephu International Cricket Ground,Thailand,264,247,17,132,132
2024-10-22,Titans|Lions,"The Wanderers Stadium, Johannesburg",Lions,231,212,19,115,116
2024-10-22,Zimbabwe|Rwanda,"Ruaraka Sports Club Ground, Nairobi",Zimbabwe,331,297,34,165,166
2024-10-23,Bhutan|Maldives,Gelephu International Cricket Ground,Maldives,245,239,6,122,123
2024-10-23,Rwanda|Mozambique,"Gymkhana Club Ground, Nairobi",Mozambique,173,158,15,86,87
2024-10-23,Seychelles|Kenya,"Ruaraka Sports Club Ground, Nairobi",Kenya,152,146,6,76,76
2024-10-23,Thailand|Indonesia,Gelephu International Cricket Ground,Thailand,226,190,36,113,113
2024-10-23,West Indies|Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,379,362,17,189,190
2024-10-23,Western Province|North West,"The Wanderers Stadium, Johannesburg",Western Province,291,268,23,145,146
2024-10-23,Zimbabwe|Gambia,"Ruaraka Sports Club Ground, Nairobi",Zimbabwe,398,375,23,199,199
2024-10-23,Zimbabwe|United States of America,Harare Sports Club,United States of America,361,304,57,180,181
2024-10-24,England|Pakistan,Rawalpindi Cricket Stadium,Pakistan,760,736,24,380,380
2024-10-24,Gambia|Mozambique,"Ruaraka Sports Club Ground, Nairobi",Mozambique,285,262,23,142,143
2024-10-24,India|New Zealand,"Narendra Modi Stadium, Ahmedabad",India,395,377,18,197,198
2024-10-24,Indonesia|Bhutan,Gelephu International Cricket Ground,Bhutan,211,190,21,105,106
2024-10-24,New Zealand|India,"Maharashtra Cricket Association Stadium, Pune",New Zealand,915,875,40,457,458
2024-10-24,Rwanda|Seychelles,"Ruaraka Sports Club Ground, Nairobi",Rwanda,219,200,19,109,110
2024-10-24,Singapore|Myanmar,Singapore National Cricket Ground,Myanmar,218,191,27,109,109
2024-10-24,Zimbabwe|Kenya,"Gymkhana Club Ground, Nairobi",Zimbabwe,265,239,26,132,133
2024-10-25,Myanmar|Kuwait,Singapore National Cricket Ground,Myanmar,231,217,14,115,116
2024-10-25,New South Wales|Victoria,"Junction Oval, Melbourne",New South Wales,532,517,15,266,266
2024-10-25,South Australia|Queensland,"Allan Border Field, Brisbane",Queensland,441,423,18,220,221
2024-10-25,Titans|Western Province,"SuperSport Park, Centurion",Titans,345,307,38,172,173
2024-10-25,United States of America|Scotland,"Grand Prairie Stadium, Dallas",Scotland,289,260,29,144,145
2024-10-25,Western Australia|Tasmania,"Western Australia Cricket Association Ground, Perth",Tasmania,108,98,10,54,54
2024-10-26,Bulgaria|Greece,"Marina Ground, Corfu",Greece,111,69,42,55,56
2024-10-26,Singapore|Kuwait,Singapore National Cricket Ground,Kuwait,171,144,27,85,86
2024-10-26,Sri Lanka|West Indies,Pallekele International Cricket Stadium,West Indies,352,342,10,176,176
2024-10-26,Zimbabwe|United States of America,Harare Sports Club,Zimbabwe,350,313,37,175,175
2024-10-27,Adelaide Strikers|Brisbane Heat,Adelaide Oval,Brisbane Heat,267,254,13,133,134
2024-10-27,Melbourne Renegades|Sydney Sixers,Adelaide Oval,Sydney Sixers,357,346,11,178,179
2024-10-27,Myanmar|Singapore,Singapore National Cricket Ground,Myanmar,179,150,29,89,90
2024-10-27,Nepal|United States of America,"Grand Prairie Stadium, Dallas",United States of America,577,557,20,288,289
2024-10-27,New Zealand|India,"Narendra Modi Stadium, Ahmedabad",New Zealand,442,429,13,221,221
2024-10-27,Perth Scorchers|Melbourne Stars,"Western Australia Cricket Association Ground, Perth",Perth Scorchers,231,203,28,115,116
2024-10-27,Titans|Lions,"The Wanderers Stadium, Johannesburg",Lions,243,226,17,121,122
2024-10-28,Bahrain|Uganda,Jinja Cricket Ground,Bahrain,177,162,15,88,89
2024-10-28,Hobart Hurricanes|Sydney Thunder,"Bellerive Oval, Hobart",Hobart Hurricanes,251,243,8,125,126
2024-10-28,Kuwait|Myanmar,Singapore National Cricket Ground,Kuwait,240,215,25,120,120
2024-10-28,Zimbabwe|United States of America,Harare Sports Club,United States of America,495,450,45,247,248
2024-10-29,Adelaide Strikers|Sydney Sixers,"North Sydney Oval, Sydney",Adelaide Strikers,331,319,12,165,166
2024-10-29,Bahrain|Uganda,Jinja Cricket Ground,Uganda,182,174,8,91,91
2024-10-29,New Zealand|India,"Narendra Modi Stadium, Ahmedabad",India,468,446,22,234,234
2024-10-29,Rwanda|Kenya,"Gahanga B Ground, Rwanda",Rwanda,190,178,12,95,95
2024-10-29,Scotland|Nepal,"Grand Prairie Stadium, Dallas",Nepal,311,284,27,155,156
2024-10-29,Singapore|Kuwait,Singapore National Cricket Ground,Kuwait,131,121,10,65,66
2024-10-29,South Africa|Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",South Africa,872,833,39,436,436
2024-10-30,Brisbane Heat|Melbourne Renegades,"Allan Border Field, Brisbane",Brisbane Heat,310,295,15,155,155
2024-10-30,Kenya|Rwanda,"Gahanga B Ground, Rwanda",Kenya,168,147,21,84,84
2024-10-30,Kuwait|Myanmar,Singapore National Cricket Ground,Myanmar,209,198,11,104,105
2024-10-31,England|West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,366,347,19,183,183
2024-10-31,Rwanda|Kenya,"Gahanga B Ground, Rwanda",Rwanda,224,207,17,112,112
2024-10-31,Scotland|United States of America,"Grand Prairie Stadium, Dallas",Scotland,563,529,34,281,282
2024-10-31,Sydney Thunder|Hobart Hurricanes,"North Sydney Oval, Sydney",Sydney Thunder,259,243,16,129,130
2024-11-01,Melbourne Stars|Sydney Sixers,"North Sydney Oval, Sydney",Melbourne Stars,251,240,11,125,126
2024-11-01,New Zealand|India,"Wankhede Stadium, Mumbai",New Zealand,793,748,45,396,397
2024-11-01,South Australia|Victoria,Adelaide Oval,South Australia,1016,955,61,508,508
2024-11-01,Sydney Thunder|Adelaide Strikers,"North Sydney Oval, Sydney",Sydney Thunder,360,341,19,180,180
2024-11-01,Tasmania|Western Australia,"Bellerive Oval, Hobart",Western Australia,875,819,56,437,438
2024-11-01,United Arab Emirates|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,257,233,24,128,129
2024-11-02,Brisbane Heat|Hobart Hurricanes,"Junction Oval, Melbourne",Hobart Hurricanes,349,342,7,174,175
2024-11-02,Kenya|Rwanda,"Gahanga B Ground, Rwanda",Kenya,138,126,12,69,69
2024-11-02,Kenya|Rwanda,"Gahanga B Ground, Rwanda",Rwanda,101,89,12,50,51
2024-11-02,Perth Scorchers|Melbourne Renegades,"Junction Oval, Melbourne",Melbourne Renegades,285,279,6,142,143
2024-11-02,United States of America|Nepal,"Grand Prairie Stadium, Dallas",United States of America,525,505,20,262,263
2024-11-02,West Indies|England,"Sir Vivian Richards Stadium, North Sound, Antigua",England,657,630,27,328,329
2024-11-03,Adelaide Strikers|Melbourne Renegades,"Junction Oval, Melbourne",Melbourne Renegades,315,293,22,157,158
2024-11-03,Hobart Hurricanes|Melbourne Stars,"Junction Oval, Melbourne",Melbourne Stars,269,255,14,134,135
2024-11-03,United Arab Emirates|Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,454,439,15,227,227
2024-11-04,Pakistan|Australia,Melbourne Cricket Ground,Australia,407,382,25,203,204
2024-11-05,Netherlands|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,265,239,26,132,133
2024-11-05,Perth Scorchers|Brisbane Heat,"Western Australia Cricket Association Ground, Perth",Perth Scorchers,256,242,14,128,128
2024-11-06,England|West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,530,507,23,265,265
2024-11-06,Singapore|Uganda,"Lugogo Cricket Oval, Kampala",Uganda,168,158,10,84,84
2024-11-06,Sydney Sixers|Hobart Hurricanes,"Bellerive Oval, Hobart",Sydney Sixers,304,282,22,152,152
2024-11-06,Victoria|South Australia,"Karen Rolton Oval, Adelaide",South Australia,575,556,19,287,288
2024-11-07,Bahrain|Hong Kong,"Lugogo Cricket Oval, Kampala",Hong Kong,401,383,18,200,201
2024-11-07,Mongolia|China,Zhejiang University of Technology Cricket Field,China,105,72,33,52,53
2024-11-07,Myanmar|Hong Kong,Zhejiang University of Technology Cricket Field,Myanmar,168,137,31,84,84
2024-11-07,Perth Scorchers|Melbourne Renegades,"Western Australia Cricket Association Ground, Perth",Perth Scorchers,214,204,10,107,107
2024-11-07,Sydney Thunder|Brisbane Heat,"Western Australia Cricket Association Ground, Perth",Sydney Thunder,321,311,10,160,161
2024-11-07,Tanzania|Italy,Entebbe Cricket Oval,Italy,342,312,30,171,171
2024-11-07,United Arab Emirates|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,157,140,17,78,79
2024-11-08,Australia|Pakistan,Adelaide Oval,Pakistan,332,316,16,166,166
2024-11-08,China|Hong Kong,Zhejiang University of Technology Cricket Field,Hong Kong,175,142,33,87,88
2024-11-08,India|South Africa,"Kingsmead, Durban",India,343,329,14,171,172
2024-11-08,Melbourne Stars|Sydney Sixers,"Junction Oval, Melbourne",Sydney Sixers,226,210,16,113,113
2024-11-08,Myanmar|Mongolia,Zhejiang University of Technology Cricket Field,Myanmar,214,169,45,107,107
2024-11-09,Brisbane Heat|Adelaide Strikers,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,342,327,15,171,171
2024-11-09,Italy|Hong Kong,Entebbe Cricket Oval,Italy,529,505,24,264,265
2024-11-09,Melbourne Renegades|Melbourne Stars,"Junction Oval, Melbourne",Melbourne Renegades,277,264,13,138,139
2024-11-09,Mongolia|Hong Kong,Zhejiang University of Technology Cricket Field,Hong Kong,39,31,8,19,20
2024-11-09,Myanmar|China,Zhejiang University of Technology Cricket Field,China,125,94,31,62,63
2024-11-09,Netherlands|United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,415,394,21,207,208
2024-11-09,New Zealand|Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,275,256,19,137,138
2024-11-09,Uganda|Tanzania,"Lugogo Cricket Oval, Kampala",Uganda,369,357,12,184,185
2024-11-09,West Indies|England,"Kensington Oval, Bridgetown, Barbados",England,365,352,13,182,183
2024-11-10,Australia|Pakistan,Perth Stadium,Pakistan,283,255,28,141,142
2024-11-10,China|Hong Kong,Zhejiang University of Technology Cricket Field,Hong Kong,158,135,23,79,79
2024-11-10,Hobart Hurricanes|Perth Scorchers,Sydney Cricket Ground,Hobart Hurricanes,334,311,23,167,167
2024-11-10,India|South Africa,"St George's Park, Gqeberha",South Africa,252,232,20,126,126
2024-11-10,Mongolia|Myanmar,Zhejiang University of Technology Cricket Field,Myanmar,85,58,27,42,43
2024-11-10,New Zealand|Sri Lanka,Rangiri Dambulla International Stadium,New Zealand,211,181,30,105,106
2024-11-10,Singapore|Bahrain,Entebbe Cricket Oval,Bahrain,291,254,37,145,146
2024-11-10,Sydney Thunder|Sydney Sixers,Sydney Cricket Ground,Sydney Thunder,298,287,11,149,149
2024-11-10,West Indies|England,"Kensington Oval, Bridgetown, Barbados",England,319,276,43,159,160
2024-11-11,Adelaide Strikers|Melbourne Renegades,"Karen Rolton Oval, Adelaide",Melbourne Renegades,371,349,22,185,186
2024-11-11,Auckland Aces|Wellington Firebirds,"Basin Reserve, Wellington",Auckland Aces,948,894,54,474,474
2024-11-11,Canterbury|Northern Districts,"Hagley Oval, Christchurch",Northern Districts,1109,1034,75,554,555
2024-11-11,Oman|Netherlands,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,309,281,28,154,155
2024-11-11,Otago Volts|Central Stags,"McLean Park, Napier",Central Stags,779,722,57,389,390
2024-11-12,Indonesia|Myanmar,Udayana Cricket Ground,Indonesia,248,240,8,124,124
2024-11-12,New South Wales|South Australia,Adelaide Oval,South Australia,395,379,16,197,198
2024-11-12,Perth Scorchers|Sydney Thunder,"Drummoyne Oval, Sydney",Perth Scorchers,268,243,25,134,134
2024-11-12,Tanzania|Hong Kong,Entebbe Cricket Oval,Hong Kong,258,247,11,129,129
2024-11-13,Hobart Hurricanes|Adelaide Strikers,"Bellerive Oval, Hobart",Hobart Hurricanes,354,345,9,177,177
2024-11-13,India|South Africa,"SuperSport Park, Centurion",India,427,402,25,213,214
2024-11-13,Myanmar|Indonesia,Udayana Cricket Ground,Indonesia,187,171,16,93,94
2024-11-13,Netherlands|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,277,269,8,138,139
2024-11-13,Sri Lanka|New Zealand,Rangiri Dambulla International Stadium,Sri Lanka,499,478,21,249,250
2024-11-13,Uganda|Italy,Entebbe Cricket Oval,Uganda,484,454,30,242,242
2024-11-13,Victoria|Western Australia,Melbourne Cricket Ground,Victoria,240,203,37,120,120
2024-11-14,Australia|Pakistan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia,157,152,5,78,79
2024-11-14,Brisbane Heat|Sydney Sixers,"North Sydney Oval, Sydney",Brisbane Heat,266,252,14,133,133
2024-11-14,Netherlands|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,320,305,15,160,160
2024-11-14,South Australia|New South Wales,"Karen Rolton Oval, Adelaide",New South Wales,787,760,27,393,394
2024-11-14,West Indies|England,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",England,294,277,17,147,147
2024-11-15,Bahrain|Tanzania,"Lugogo Cricket Oval, Kampala",Bahrain,390,366,24,195,195
2024-11-15,Hong Kong|Singapore,Entebbe Cricket Oval,Hong Kong,217,204,13,108,109
2024-11-15,India|South Africa,"The Wanderers Stadium, Johannesburg",India,431,405,26,215,216
2024-11-15,Melbourne Renegades|Melbourne Stars,Melbourne Cricket Ground,Melbourne Renegades,331,319,12,165,166
2024-11-15,Myanmar|Indonesia,Udayana Cricket Ground,Indonesia,230,206,24,115,115
2024-11-15,Perth Scorchers|Sydney Thunder,Melbourne Cricket Ground,Sydney Thunder,343,316,27,171,172
2024-11-15,Western Australia|Victoria,"Junction Oval, Melbourne",Victoria,987,950,37,493,494
2024-11-16,Adelaide Strikers|Hobart Hurricanes,Adelaide Oval,Adelaide Strikers,242,226,16,121,121
2024-11-16,Australia|Pakistan,Sydney Cricket Ground,Australia,281,258,23,140,141
2024-11-16,Costa Rica|Mexico,"Reforma Athletic Club, Naucalpan",Mexico,326,160,166,163,163
2024-11-16,England|West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,439,413,26,219,220
2024-11-16,Myanmar|Indonesia,Udayana Cricket Ground,Indonesia,255,230,25,127,128
2024-11-16,Netherlands|Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,265,252,13,132,133
2024-11-16,Singapore|Italy,"Lugogo Cricket Oval, Kampala",Italy,238,225,13,119,119
2024-11-17,Indonesia|Myanmar,Udayana Cricket Ground,Indonesia,256,243,13,128,128
2024-11-17,Melbourne Stars|Brisbane Heat,"Drummoyne Oval, Sydney",Brisbane Heat,277,265,12,138,139
2024-11-17,New Zealand|Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,419,392,27,209,210
2024-11-18,Pakistan|Australia,"Bellerive Oval, Hobart",Australia,235,226,9,117,118
2024-11-19,Adelaide Strikers|Perth Scorchers,"Karen Rolton Oval, Adelaide",Adelaide Strikers,308,301,7,154,154
2024-11-19,Bahrain|Saudi Arabia,"West End Park International Cricket Stadium, Doha",Bahrain,373,356,17,186,187
2024-11-19,Central Stags|Canterbury,"Saxton Oval, Nelson",Canterbury,1011,967,44,505,506
2024-11-19,Myanmar|Indonesia,Udayana Cricket Ground,Indonesia,203,182,21,101,102
2024-11-19,Northern Districts|Auckland Aces,"Seddon Park, Hamilton",Northern Districts,861,785,76,430,431
2024-11-19,Thailand|Qatar,"West End Park International Cricket Stadium, Doha",Qatar,245,222,23,122,123
2024-11-19,United Arab Emirates|Bhutan,University of Doha for Science and Technology,United Arab Emirates,269,252,17,134,135
2024-11-20,Bhutan|Qatar,University of Doha for Science and Technology,Qatar,223,200,23,111,112
2024-11-20,Melbourne Stars|Sydney Thunder,"Drummoyne Oval, Sydney",Sydney Thunder,220,201,19,110,110
2024-11-20,Thailand|Cambodia,"West End Park International Cricket Stadium, Doha",Thailand,340,320,20,170,170
2024-11-20,United Arab Emirates|Saudi Arabia,"West End Park International Cricket Stadium, Doha",United Arab Emirates,307,290,17,153,154
2024-11-21,Melbourne Renegades|Hobart Hurricanes,"Bellerive Oval, Hobart",Melbourne Renegades,278,269,9,139,139
2024-11-22,Bahrain|Thailand,University of Doha for Science and Technology,Thailand,205,196,9,102,103
2024-11-22,Cambodia|United Arab Emirates,"West End Park International Cricket Stadium, Doha",United Arab Emirates,266,248,18,133,133
2024-11-22,India|Australia,Perth Stadium,India,979,884,95,489,490
2024-11-22,Melbourne Stars|Brisbane Heat,"Allan Border Field, Brisbane",Brisbane Heat,93,83,10,46,47
2024-11-22,Saudi Arabia|Bhutan,University of Doha for Science and Technology,Saudi Arabia,255,245,10,127,128
2024-11-22,West Indies|Bangladesh,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,1003,955,48,501,502
2024-11-23,Bahrain|Bhutan,"West End Park International Cricket Stadium, Doha",Bahrain,260,245,15,130,130
2024-11-23,Botswana|Eswatini,"Tafawa Balewa Square Cricket Oval, Lagos",Botswana,302,274,28,151,151
2024-11-23,Nigeria|St Helena,University of Lagos Cricket Oval,Nigeria,252,224,28,126,126
2024-11-23,Perth Scorchers|Hobart Hurricanes,"Western Australia Cricket Association Ground, Perth",Hobart Hurricanes,277,255,22,138,139
2024-11-23,Qatar|Cambodia,University of Doha for Science and Technology,Qatar,292,279,13,146,146
2024-11-23,Sierra Leone|Ivory Coast,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,210,186,24,105,105
2024-11-23,Sydney Thunder|Melbourne Renegades,"Junction Oval, Melbourne",Melbourne Renegades,270,254,16,135,135
2024-11-23,United Arab Emirates|Thailand,University of Doha for Science and Technology,United Arab Emirates,229,216,13,114,115
2024-11-24,Eswatini|St Helena,University of Lagos Cricket Oval,Eswatini,298,270,28,149,149
